Timestamp,Inverter_ID,DC_Voltage,DC_Current,DC_Power,AC_Power,Ambient_Temperature,Module_Temperature,Irradiance,Hour,Day,Month,DayOfWeek,Quarter,Season,Hour_Sin,Hour_Cos,Month_Sin,Month_Cos,DC_AC_Ratio,Conversion_Efficiency,Power_Per_Irradiance,Temp_Difference,Thermal_Stress,Temperature_Efficiency_Loss,Power_Density,Voltage_Current_Product,AC_Power_Rolling_Mean_1h,AC_Power_Rolling_Std_1h,DC_Power_Rolling_Mean_1h,DC_Power_Rolling_Std_1h,Irradiance_Rolling_Mean_1h,Irradiance_Rolling_Std_1h,Module_Temperature_Rolling_Mean_1h,Module_Temperature_Rolling_Std_1h,Is_Daytime,Is_Peak_Hour,Is_Anomaly,Anomaly_Score,Severity,Anomaly_Type,Energy_Loss_kWh
2026-01-03 11:45:20.823654,INV_001,611.049799088343,7.788097276190967,4758.915275896961,3208.8023247852666,18.051373417259867,39.169631187574424,847.0868466837838,11,3,1,5,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1.48308147175515,0.6742717905407969,3.788044087284787,21.118257770314557,33.18007936844921,0.07084815593787212,0.6742717905407969,4758.915275896961,4069.0252374638076,750.3375687980118,4646.521025547646,543.9499262345091,906.374907627597,103.14488161572764,39.31456675971596,2.5155122578208955,1,1,1,-0.6143799464932529,Élevée,Défaut de conversion DC/AC,0.0
2026-01-03 12:00:20.823654,INV_001,594.3211637823493,10.036475197795095,5964.8896198262655,5726.250741998678,22.412306791341184,50.69974651553171,1085.4210026619974,12,3,1,5,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1.041674541953889,0.9599927418615785,5.275603404282238,28.287439724190524,55.03056969759753,0.12849873257765854,0.9599927418615785,5964.8896198262655,4264.620086440118,1082.748151812681,4809.071749787417,831.3851827429863,917.3864973842166,122.83343030238662,41.71544808071661,6.386822546016858,1,1,1,-0.5732621800918115,Moyenne,Anomalie générale,0.0
2026-01-03 12:45:20.823654,INV_001,609.0707566749035,9.864963362040672,6008.4606994883125,5903.119953399061,17.52435811182577,41.98858827456318,1021.0621234832546,12,3,1,5,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1.017844927072971,0.9824679310824667,5.781352389685934,24.464230162737408,42.872957105689565,0.08494294137281588,0.9824679310824667,6008.4606994883125,5700.462936046508,177.8541314054218,5891.591281033247,266.11987704642775,1051.3064531398431,26.453713649169526,45.72318614775099,4.056224897953314,1,1,1,-0.5657747396798211,Moyenne,Anomalie générale,0.0
2026-01-03 21:45:20.823654,INV_001,621.5086612621008,0.0,0.0,0.0,27.1136109653376,34.01484122167851,0.0,21,3,1,5,1,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,6.901230256340909,0.0,0.045074206108392544,0.0,0.0,180.51200966378448,198.04097731199963,187.63479312344208,206.25395058132156,0.0,0.0,28.235049097847195,3.9625342888165895,0,0,1,-0.5730628782879271,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-03 22:00:20.823654,INV_001,625.7950550816549,0.3365906756349792,210.63678039896325,114.52616463992693,26.506683242209064,27.650158396857396,0.0,22,3,1,5,1,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,1.839202240134455,0.5437139889780457,114526164.63992694,1.143475154648332,0.0,0.013250791984286981,0.5437139889780457,210.63678039896325,94.39560672288896,70.23697488327268,120.74240147534985,92.77386782031657,0.0,0.0,28.251447638122155,3.9590792236724917,0,0,1,-0.5794234607110498,Élevée,Défaut de conversion DC/AC,357.9467412038088
2026-01-04 08:45:20.823654,INV_001,598.7310787211171,4.274000372125698,2558.9768532572753,1720.3043620848875,6.785763547089513,19.594504815588962,481.9972330281683,8,4,1,6,1,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1.487514016803667,0.6722625721381109,3.569116668383934,12.80874126849945,9.444497103670999,-0.027027475922055188,0.6722625721381109,2558.9768532572753,2189.9205967098414,340.9373584697938,2486.305503641639,90.88187015776312,448.2672696859931,23.905681757752962,23.691720044066898,3.37367903118963,1,0,1,-0.600625324998269,Élevée,Défaut de conversion DC/AC,0.0
2026-01-04 14:15:20.823654,INV_001,575.7108143849467,6.677824231901849,3844.4956268677447,2510.805435881051,26.55913345448076,45.552669164245614,790.1320175936194,14,4,1,6,1,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1.5311802222490876,0.6530909848566033,3.1777036960862715,18.993535709764853,35.99262239352004,0.10276334582122808,0.6530909848566033,3844.4956268677447,4421.985165010579,1300.0701163599247,4862.055156679986,750.2099633163514,901.0939246634271,78.09953795783659,44.376446074107015,1.7224465954952388,1,1,1,-0.6303926538646143,Élevée,Défaut de conversion DC/AC,0.0
2026-01-05 03:00:20.823654,INV_001,596.3921663647518,0.6864242373382651,409.37803795144043,203.83766592246434,12.548854118131535,11.476517849700254,0.0,3,5,1,0,1,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,2.0083532358480114,0.4979203731703916,203837665.92246434,-1.0723362684312807,0.0,-0.06761741075149873,0.4979203731703916,409.37803795144043,108.28363972950321,101.79099984975787,163.13919358805083,184.3561024984249,0.0,0.0,15.32156053140327,3.415257045923672,0,0,1,-0.600388234228509,Élevée,Défaut de conversion DC/AC,335.61886588317446
2026-01-05 06:45:20.823654,INV_001,606.3930365183795,0.0,0.0,0.0,7.857892640701902,2.5221298886823513,0.0,6,5,1,0,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,-5.3357627520195505,0.0,-0.11238935055658825,0.0,0.0,158.45420561590606,123.8431711598253,166.7743412931743,131.5218916514589,0.0,0.0,5.34679179230242,2.8648866143805316,1,0,1,-0.5632907327212856,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-05 12:45:20.823654,INV_001,593.3184553804012,10.134976322265334,6013.268496843408,5589.974763096998,21.02850951203567,51.583427204775816,1087.2743045251455,12,5,1,0,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1.0757237287483155,0.929606713071565,5.141273673709304,30.554917692740148,56.08533493909609,0.13291713602387908,0.929606713071565,6013.268496843408,5047.967966645879,371.2234802138766,5357.0697056074405,449.65838745030914,982.9933938685665,84.20635219077988,48.580799346541994,3.018937342653212,1,1,1,-0.6098581106897987,Moyenne,Anomalie générale,0.0
2026-01-06 02:00:20.823654,INV_001,577.9363448538353,0.0,0.0,0.0,13.03947764740498,22.225318543623636,0.0,2,6,1,1,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,9.185840896218657,0.0,-0.013873407281881817,0.0,0.0,161.21547845805213,247.4375397501726,166.68728638298262,255.27369679039896,0.0,0.0,19.814984333544977,3.3385986110597647,0,0,1,-0.5599575785590122,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-06 05:15:20.823654,INV_001,570.6215307265961,0.0,0.0,0.0,7.530362043502167,-2.4439051162311216,0.0,5,6,1,1,1,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,-9.974267159733289,-0.0,-0.1372195255811556,0.0,0.0,145.6918156446179,173.70673031217487,152.14223161888603,180.94842416024895,0.0,0.0,5.81873707979736,6.088218217420037,0,0,1,-0.6357049425604115,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-06 08:45:20.823654,INV_001,602.2773880061936,4.2254893567873735,2544.9166928538707,1802.2281193988822,10.447260613716113,25.216063289531082,501.60896948333095,8,6,1,1,1,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1.4120946533064922,0.7081678248059645,3.5928945163447237,14.76880267581497,12.648603521088138,0.0010803164476554095,0.7081678248059645,2544.9166928538707,2284.2109579150024,398.3412709925357,2575.452915648845,275.74315361659575,486.4449518412022,42.698183244145255,23.334909925825173,3.3314376975355,1,0,1,-0.579469640077101,Moyenne,Défaut de conversion DC/AC,0.0
2026-01-06 11:30:20.823654,INV_001,577.3959255065215,9.066401320043358,5234.903181199983,3580.106944071381,17.166391681783345,39.13247117751392,867.4384949160248,11,6,1,1,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1.4622197776540469,0.6838917205278342,4.1272170429682715,21.966079495730575,33.945011900567394,0.07066235588756961,0.6838917205278342,5234.903181199983,4573.710483659849,981.7330665866207,5133.319509691159,769.9091423655652,919.6218725000385,84.81827169370685,40.125335245303305,2.76945343127439,1,1,1,-0.6102182795382667,Élevée,Défaut de conversion DC/AC,0.0
2026-01-06 13:00:20.823654,INV_001,599.4633631258188,9.194315941150354,5511.655555723319,5109.599907993304,23.260332786876543,55.206214224804896,1042.9743134803775,13,6,1,1,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1.078686326501291,0.9270535604788342,4.899065908961496,31.945881437928353,57.57866338096654,0.15103107112402447,0.9270535604788342,5511.655555723319,4705.5884203160795,565.6379615653549,5015.582700377352,541.6399135372699,976.6871693440426,75.86303270455946,46.66337967872056,5.859275285462353,1,1,1,-0.5904448976265205,Moyenne,Anomalie générale,0.0
2026-01-06 13:15:20.823654,INV_001,609.9817113093188,9.485184548677902,5785.789103087255,5414.739437979178,21.963346868035106,53.48770748390096,1054.1585838265817,13,6,1,1,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1.0685258576686065,0.9358687882615775,5.136551099538737,31.524360615865856,56.384525973359494,0.14243853741950482,0.9358687882615775,5785.789103087255,5033.717129819093,471.8800613282674,5374.977082048825,412.83482861803344,1013.2861592769862,66.22910251811227,48.713021343660486,6.604849590944076,1,1,1,-0.5983147846196866,Moyenne,Anomalie générale,0.0
2026-01-06 16:15:20.823654,INV_001,590.4802279522727,3.436837588159593,2029.3846424914157,1340.3072050259998,31.182890241544477,46.31220845089934,425.6404603631272,16,6,1,1,1,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1.5141190268673739,0.6604500577673112,3.148918692395039,15.129318209354864,19.712349725473906,0.10656104225449671,0.6604500577673112,2029.3846424914157,2717.619584482706,1286.0626137261265,2999.4398369500677,1088.8070950442323,577.3062958824584,145.8637088087119,43.461509408641035,3.149408278287217,1,0,1,-0.6248954169673087,Élevée,Défaut de conversion DC/AC,51.5014811072906
2026-01-06 16:45:20.823654,INV_001,626.3660464970534,3.7146085313978405,2326.704660095891,1613.202266373373,30.139560341293727,34.559211455119915,405.90877505392285,16,6,1,1,1,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1.4422894804656128,0.6933420873509343,3.974297580003709,4.419651113826188,14.027887188577225,0.047796057275599574,0.6933420873509343,2326.704660095891,1935.4736102368709,544.2119660943154,2381.428531969288,264.67698537600137,465.67402980825193,61.71213405419646,39.64959366133954,4.9212593359208325,1,0,1,-0.5855021762406355,Élevée,Défaut de conversion DC/AC,0.0
2026-01-07 19:45:20.823654,INV_001,591.7517236356704,0.12859948517796368,76.09896701271985,47.00722775924364,28.723613897226148,30.482111298404497,0.0,19,7,1,2,1,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,1.6188779688008206,0.6177117638623751,47007227.759243645,1.7584974011783494,0.0,0.027410556492022488,0.6177117638623751,76.09896701271985,98.31393674243503,111.87343834604323,110.9493590107816,116.39773554020327,0.0,0.0,29.85429740800104,0.9247807864574742,0,0,1,-0.5792046812269229,Élevée,Défaut de conversion DC/AC,374.8264754239796
2026-01-07 22:15:20.823654,INV_001,609.873096952863,0.6480315308906981,395.21699666741495,259.2654539786063,26.067295990737776,24.493308769537368,0.0,22,7,1,2,1,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,1.5243719866189922,0.6560078526703061,259265453.97860628,-1.573987221200408,0.0,-0.0025334561523131607,0.6560078526703061,395.21699666741495,250.8670975417886,175.73706566790761,295.1014431583228,197.1214115244953,0.0,0.0,25.032044388922014,5.0966098173732135,0,0,1,-0.5589996583877933,Élevée,Défaut de conversion DC/AC,321.761918869139
2026-01-08 04:00:20.823654,INV_001,611.0629831275842,0.0,0.0,0.0,11.825509988456163,5.579213878889202,0.0,4,8,1,3,1,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,-6.246296109566962,0.0,-0.09710393060555399,0.0,0.0,13.958918751737977,27.917837501860944,14.53865004223926,29.077300085646545,0.0,0.0,14.936429613932516,6.945528780066543,0,0,1,-0.5747022785017962,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-08 09:30:20.823654,INV_001,595.1387760223827,5.933365061381574,3531.175620324599,2094.0574299185496,11.458530118608032,32.793148469344665,654.6397437825899,9,8,1,3,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1.6862840379576713,0.593019904553214,3.1987936061138478,21.334618350736633,21.467698311796223,0.03896574234672333,0.593019904553214,3531.175620324599,2704.4817698302586,431.5394809843122,3216.7935793911533,261.32991800895087,598.0965008514204,101.0066697366911,29.063655943431137,4.642158769004818,1,0,1,-0.6383765798575791,Élevée,Défaut de conversion DC/AC,0.0
2026-01-08 11:15:20.823654,INV_001,577.8411665817001,6.451400822302161,3727.8849772452204,2709.185948128926,19.37644851448568,38.68662752613595,784.1468579180038,11,8,1,3,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1.3760166512172531,0.7267353912309243,3.4549471407271413,19.31017901165027,30.33599741806366,0.06843313763067975,0.7267353912309243,3727.8849772452204,4287.19952106393,1237.9521109275906,4799.709573991555,1014.5643161785213,886.1940726351262,132.43368255354713,36.804771738698534,3.6008759524081837,1,1,1,-0.5672040196112721,Moyenne,Défaut de conversion DC/AC,0.0
2026-01-08 13:00:20.823654,INV_001,572.5319422206051,9.829094144818848,5627.4703610023125,5556.431183107654,22.577069863729065,52.5122534973184,1055.9858225677626,13,8,1,3,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1.012785036751259,0.9873763566354203,5.261842592104738,29.935183633589332,55.45219520425264,0.137561267486592,0.9873763566354203,5627.4703610023125,4733.3858744207155,797.9849498900071,4879.448013149687,702.8125014806842,972.9836151489576,123.06756823064224,44.917012942065654,6.3397503172632685,1,1,1,-0.5940812309767619,Moyenne,Anomalie générale,0.0
2026-01-09 07:45:20.823654,INV_001,580.9987300506774,1.3037157463076592,757.4571929518211,544.0435662990503,8.941751296774031,12.14140176452538,223.52243509243337,7,9,1,4,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1.3922730429702175,0.7182499164878944,2.4339550687165548,3.199650467751349,2.71387568784228,-0.0642929911773731,0.7182499164878944,757.4571929518211,1193.588215973235,462.4829642191792,1296.7072329833843,411.4695055431204,260.9786898065985,26.921888236950917,17.01027286779393,3.965443038954315,1,0,1,-0.5863590385236972,Moyenne,Défaut de conversion DC/AC,250.56739078902797
2026-01-09 19:15:20.823654,INV_001,605.8049313133406,0.0,0.0,0.0,29.890907437344573,36.01998484289154,0.0,19,9,1,4,1,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,6.1290774055469655,0.0,0.055099924214457696,0.0,0.0,0.0,0.0,0.0,0.0,5.695229319457754e-14,3.949025510983667e-05,30.70757669836965,6.622994794236287,0,0,1,-0.5791535167193324,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-09 20:00:20.823654,INV_001,616.1607237880414,0.0,0.0,0.0,30.08307519677538,39.421805799906906,0.0,20,9,1,4,1,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,9.338730603131527,0.0,0.07210902899953453,0.0,0.0,4.92607392267792,9.852147842717084,5.164401019168888,10.328802041422918,0.0,0.0,35.89383735850071,2.8548011117141896,0,0,1,-0.6139610711554595,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-09 20:30:20.823654,INV_001,631.9664361528206,0.3667739067529329,231.78879872449798,147.73023078906775,27.191787393902313,26.76719848188877,0.0,20,9,1,4,1,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,1.569000440312385,0.637348443775793,147730230.78906775,-0.42458891201354376,0.0,0.008835992409443848,0.637348443775793,231.78879872449798,132.59993518182077,180.67392699215625,155.9805949720457,191.63768649829274,0.0,0.0,30.859085338432294,6.561104641397417,0,0,1,-0.5737526465541367,Élevée,Défaut de conversion DC/AC,349.6457246665236
2026-01-09 23:30:20.823654,INV_001,634.8475216940508,1.0272442201642902,652.1434473458374,427.9080705166858,25.675585973010037,25.93175180341491,0.0,23,9,1,4,1,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,1.5240269832592017,0.6561563588533705,427908070.51668584,0.25616583040487484,0.0,0.004658759017074559,0.6561563588533705,652.1434473458374,170.97241443620644,191.29121457009344,230.59894114174065,295.1116522150956,0.0,0.0,23.3807092704928,1.9555543626595002,0,0,1,-0.5692035954766586,Élevée,Défaut de conversion DC/AC,279.6012647346191
2026-01-10 03:30:20.823654,INV_001,558.7911392518182,0.5454833372597098,304.811255470237,156.56485338404133,15.66619143232878,12.669172734649212,0.0,3,10,1,5,1,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,1.946868961552245,0.5136452478726913,156564853.38404134,-2.997018697679568,0.0,-0.06165413632675394,0.5136452478726913,304.811255470237,119.54031416098982,70.3900986617529,161.78243104139287,119.32527701756413,0.0,0.0,11.59599760569445,3.051803453191846,0,0,1,-0.5930660403522957,Élevée,Défaut de conversion DC/AC,347.43706901778023
2026-01-10 07:30:20.823654,INV_001,610.2934310877646,2.0785884999459006,1268.5489074515535,754.5684956812956,14.569571405726904,21.949367864409147,250.17157666027344,7,10,1,5,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1.6811580565989968,0.5948280674509862,3.016203929872402,7.379796458682243,5.491107965335575,-0.015253160677954264,0.5948280674509862,1268.5489074515535,943.1318845126068,608.9266692221506,1111.259401455018,633.1312585605915,179.50993308529064,119.91783660274638,15.357408850815194,6.686521837027617,1,0,1,-0.6202455614515235,Élevée,Défaut de conversion DC/AC,197.93615844346664
2026-01-10 09:45:20.823654,INV_001,565.0620861730889,5.6408487072201785,3187.4297382886057,1912.1201870522575,13.364536867631976,31.096623655405054,652.2128591994932,9,10,1,5,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1.666960977769612,0.5998940662074073,2.931742539494537,17.732086787773078,20.281617825742327,0.03048311827702527,0.5998940662074073,3187.4297382886057,3033.5470959850877,824.8841662363697,3496.768671207758,395.61135203075145,664.0005279458888,65.00615804632174,30.220767056616456,2.783493460897474,1,0,1,-0.6296419522546379,Élevée,Défaut de conversion DC/AC,0.0
2026-01-10 12:00:20.823654,INV_001,608.9240367257896,9.595584800338306,5842.982231366632,5489.556601720546,19.68592661881474,51.692431329700966,1057.8508926874695,12,10,1,5,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1.06438145267888,0.9395128007255747,5.189348172297687,32.006504710886226,54.68288462730988,0.13346215664850483,0.9395128007255747,5842.982231366632,4910.922192356404,530.5776320262094,5246.611190482605,548.0252523336543,949.8430104052709,97.49629286093209,39.16864902630916,9.439284434630803,1,1,1,-0.5836896276471082,Moyenne,Anomalie générale,0.0
2026-01-10 15:15:20.823654,INV_001,588.3422655724793,6.278011831699598,3693.6197043529723,2391.515554368032,26.533235422469872,46.18784366817601,671.316272898403,15,10,1,5,1,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1.544468191336752,0.6474720586155993,3.562427498562271,19.654608245706136,31.00665106453402,0.10593921834088005,0.6474720586155993,3693.6197043529723,3525.4401282996637,1054.3173308600255,4051.765057774327,798.7114218283672,766.4001854568482,116.75668942588976,46.706514571862044,6.852918993767323,1,0,1,-0.6348191450012457,Élevée,Défaut de conversion DC/AC,0.0
2026-01-10 18:00:20.823654,INV_001,624.4789750629201,0.0,0.0,0.0,33.37837786730336,38.388146211517274,1.0841632623006322e-13,18,10,1,5,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,5.009768344213917,4.161901783035222e-15,0.06694073105758637,0.0,0.0,889.2314288723596,594.2818353321711,934.7029851020649,626.3655416242806,174.86893373038015,119.68199559705802,34.976509992185626,3.966489101017924,1,0,1,-0.5667646016992384,Élevée,Défaut de conversion DC/AC,386.57828236379055
2026-01-11 02:00:20.823654,INV_001,572.6385178293602,0.0,0.0,0.0,14.359799047299832,7.144590397569203,0.0,2,11,1,6,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,-7.215208649730629,0.0,-0.08927704801215398,0.0,0.0,38.15696184960747,54.64953495896655,51.769940075565536,79.72614417846981,0.0,0.0,12.149581437194648,4.927864113444194,0,0,1,-0.5812966375848577,Élevée,Défaut de conversion DC/AC,386.57828236379055
